"state" "County" "Margin2020" "votes" "counted"
"Oklahoma" "Okfuskee" -54 4038 98
"Oklahoma" "Blaine" -63 3901 98
"Oklahoma" "Woods" -65 3678 98
"Oklahoma" "Major" -80 3467 98
"Oklahoma" "Kiowa" -58 3427 98
"Oklahoma" "Tillman" -55 2708 98
"Oklahoma" "Cotton" -67 2572 98
"Oklahoma" "Coal" -68 2524 98
"Oklahoma" "Jefferson" -72 2385 98
"Oklahoma" "Dewey" -81 2359 98
"Oklahoma" "Alfalfa" -77 2262 98
"Oklahoma" "Grant" -73 2226 98
"Oklahoma" "Beaver" -82 2178 98
"Oklahoma" "Greer" -65 1973 98
"Oklahoma" "Ellis" -81 1873 98
"Oklahoma" "Roger Mills" -80 1834 98
"Oklahoma" "Harper" -80 1487 98
"Oklahoma" "Cimarron" -85 1054 98
"Oklahoma" "Harmon" -61 933 98
"Oregon" "Multnomah" 61 463659 98
"Oregon" "Washington" 35 320194 98
"Oregon" "Clackamas" 11 255728 98
"Oregon" "Lane" 24 222253 98
"Oregon" "Marion" 1.1 165534 98
"Oregon" "Jackson" -3 126421 98
"Oregon" "Deschutes" 8 125234 98
"Oregon" "Linn" -23 72640 98
"Oregon" "Douglas" -38 64349 98
"Oregon" "Yamhill" -4 58923 98
"Oregon" "Benton" 40 52799 98
"Oregon" "Josephine" -26 51641 98
"Oregon" "Polk" -1.7 48291 98
"Oregon" "Coos" -20 37075 98
"Oregon" "Klamath" -41 36556 98
"Oregon" "Umatilla" -32 33038 98
"Oregon" "Columbia" -10 32221 98
"Oregon" "Lincoln" 16 30726 98
"Oregon" "Clatsop" 11 23764 98
"Oregon" "Tillamook" -1.7 16888 98
"Oregon" "Crook" -48 15448 98
"Oregon" "Union" -40 14944 98
"Oregon" "Curry" -16 14925 98
"Oregon" "Wasco" -3 14130 98
"Oregon" "Hood River" 37 13090 98
"Oregon" "Jefferson" -23 11913 98
"Oregon" "Malheur" -42 11804 98
"Oregon" "Baker" -50 9932 98
"Oregon" "Wallowa" -35 5149 98
"Oregon" "Morrow" -43 5118 98
"Oregon" "Grant" -57 4596 98
"Oregon" "Harney" -58 4481 98
"Oregon" "Lake" -61 4364 98
"Oregon" "Sherman" -55 1208 98
"Oregon" "Gilliam" -43 1178 98
"Oregon" "Wheeler" -51 965 98
"Pennsylvania" "Washington" -23 118478 98
"Pennsylvania" "Philadelphia" 64 741377 98
"Pennsylvania" "Allegheny" 20 724800 98
"Pennsylvania" "Montgomery" 26 510157 98
"Pennsylvania" "Bucks" 4 396234 98
"Pennsylvania" "Delaware" 27 327931 98
"Pennsylvania" "Chester" 17 315753 98
"Pennsylvania" "Lancaster" -16 281375 98
"Pennsylvania" "York" -25 238471 98
"Pennsylvania" "Berks" -8 205540 98
"Pennsylvania" "Westmoreland" -28 205330 98
"Pennsylvania" "Lehigh" 8 184713 98
"Pennsylvania" "Northampton" 0.72 171399 98
"Pennsylvania" "Luzerne" -14 153321 98
"Pennsylvania" "Dauphin" 9 147368 98
"Pennsylvania" "Cumberland" -11 141595 98
"Pennsylvania" "Erie" 1 137083 98
"Pennsylvania" "Lackawanna" 8 115410 98
"Pennsylvania" "Butler" -33 113305 98
"Pennsylvania" "Beaver" -18 94122 98
"Pennsylvania" "Monroe" 6 83831 98
"Pennsylvania" "Franklin" -43 80783 98
"Pennsylvania" "Centre" 5 77493 98
"Pennsylvania" "Lebanon" -32 71858 98
"Pennsylvania" "Schuylkill" -40 70603 98
"Pennsylvania" "Cambria" -37 70574 98
"Pennsylvania" "Blair" -44 63595 98
"Pennsylvania" "Fayette" -33 62167 98
"Pennsylvania" "Lycoming" -41 59254 98
"Pennsylvania" "Mercer" -26 57954 98
"Pennsylvania" "Adams" -34 56540 98
"Pennsylvania" "Lawrence" -30 46076 98
"Pennsylvania" "Northumberland" -38 42283 98
"Pennsylvania" "Crawford" -37 42004 98
"Pennsylvania" "Indiana" -38 41198 98
"Pennsylvania" "Somerset" -56 40543 98
"Pennsylvania" "Clearfield" -49 39496 98
"Pennsylvania" "Armstrong" -52 36370 98
"Pennsylvania" "Carbon" -32 33629 98
"Pennsylvania" "Pike" -19 32554 98
"Pennsylvania" "Columbia" -31 31171 98
"Pennsylvania" "Bradford" -45 30159 98
"Pennsylvania" "Wayne" -34 28089 98
"Pennsylvania" "Bedford" -68 27574 98
"Pennsylvania" "Venango" -41 26528 98
"Pennsylvania" "Perry" -50 24652 98
"Pennsylvania" "Jefferson" -59 22824 98
"Pennsylvania" "Huntingdon" -51 22792 98
"Pennsylvania" "Susquehanna" -41 21752 98
"Pennsylvania" "Mifflin" -56 21502 98
"Pennsylvania" "Tioga" -51 21075 98
"Pennsylvania" "Warren" -40 20650 98
"Pennsylvania" "Union" -24 20115 98
"Pennsylvania" "Clarion" -51 19493 98
"Pennsylvania" "McKean" -46 19466 98
"Pennsylvania" "Snyder" -47 19140 98
"Pennsylvania" "Greene" -43 17669 98
"Pennsylvania" "Clinton" -36 17625 98
"Pennsylvania" "Elk" -45 16906 98
"Pennsylvania" "Wyoming" -35 14858 98
"Pennsylvania" "Juniata" -61 12043 98
"Pennsylvania" "Montour" -21 9817 98
"Pennsylvania" "Potter" -61 9064 98
"Pennsylvania" "Fulton" -72 7977 98
"Pennsylvania" "Sullivan" -47 3595 98
"Pennsylvania" "Forest" -44 2646 98
"Pennsylvania" "Cameron" -47 2434 98
"Rhode Island" "New Shoreham" 58 948 87
"Rhode Island" "Central Falls" 46 4256 90
"Rhode Island" "Providence" 63 56853 91
"Rhode Island" "Pawtucket" 42 25667 97
"Rhode Island" "North Providence" 14 16785 97
"Rhode Island" "Woonsocket" 7 13791 97
"Rhode Island" "Bristol" 19 11597 97
"Rhode Island" "Johnston" -9 15205 98
"Rhode Island" "Barrington" 45 10754 98
"Rhode Island" "Newport" 49 10651 98
"Rhode Island" "Tiverton" 12 9260 98
"Rhode Island" "Warwick" 14 46170 98
"Rhode Island" "Cranston" 14 40851 98
"Rhode Island" "East Providence" 30 23021 98
"Rhode Island" "Coventry" -7 19915 98
"Rhode Island" "Cumberland" 13 19576 98
"Rhode Island" "North Kingstown" 22 17453 98
"Rhode Island" "South Kingstown" 38 16567 98
"Rhode Island" "West Warwick" 5 13928 98
"Rhode Island" "Westerly" 13 12790 98
"Rhode Island" "Lincoln" 7 12600 98
"Rhode Island" "Smithfield" -1.6 11472 98
"Rhode Island" "Portsmouth" 24 10844 98
"Rhode Island" "Narragansett" 20 8968 98
"Rhode Island" "East Greenwich" 23 8574 98
"Rhode Island" "Middletown" 31 8564 98
"Rhode Island" "Burrillville" -17 8501 98
"Rhode Island" "North Smithfield" -0.6 7172 98
"Rhode Island" "Scituate" -16 6645 98
"Rhode Island" "Glocester" -12 6075 98
"Rhode Island" "Warren" 21 5888 98
"Rhode Island" "Charlestown" 14 5193 98
"Rhode Island" "Hopkinton" -3 4822 98
"Rhode Island" "Richmond" 0.06 4787 98
"Rhode Island" "Jamestown" 39 4065 98
"Rhode Island" "Exeter" -0.86 4059 98
"Rhode Island" "West Greenwich" -14 3987 98
"Rhode Island" "Foster" -13 2856 98
"Rhode Island" "Little Compton" 23 2517 98
"South Carolina" "Greenville" -18 258155 98
"South Carolina" "Charleston" 13 218857 98
"South Carolina" "Richland" 38 193822 98
"South Carolina" "Horry" -33 179744 98
"South Carolina" "Spartanburg" -27 148655 98
"South Carolina" "Lexington" -30 144568 98
"South Carolina" "York" -16 144050 98
"South Carolina" "Berkeley" -12 104458 98
"South Carolina" "Beaufort" -10 97835 98
"South Carolina" "Anderson" -42 96093 98
"South Carolina" "Aiken" -23 85185 98
"South Carolina" "Dorchester" -10 77278 98
"South Carolina" "Florence" -2 64510 98
"South Carolina" "Pickens" -51 57546 98
"South Carolina" "Lancaster" -23 49868 98
"South Carolina" "Sumter" 13 48920 98
"South Carolina" "Orangeburg" 33 41205 98
"South Carolina" "Oconee" -47 40668 98
"South Carolina" "Georgetown" -13 36668 98
"South Carolina" "Kershaw" -23 33629 98
"South Carolina" "Darlington" -5 32417 98
"South Carolina" "Greenwood" -23 32006 98
"South Carolina" "Laurens" -32 30488 98
"South Carolina" "Cherokee" -44 25270 98
"South Carolina" "Colleton" -10 19283 98
"South Carolina" "Chesterfield" -20 18876 98
"South Carolina" "Newberry" -24 18631 98
"South Carolina" "Clarendon" -0.66 16733 98
"South Carolina" "Williamsburg" 30 15985 98
"South Carolina" "Chester" -11 15757 98
"South Carolina" "Marion" 21 14704 98
"South Carolina" "Jasper" 0.74 14394 98
"South Carolina" "Edgefield" -24 13304 98
"South Carolina" "Union" -25 13257 98
"South Carolina" "Dillon" -1.1 13101 98
"South Carolina" "Abbeville" -33 12433 98
"South Carolina" "Fairfield" 23 12136 98
"South Carolina" "Marlboro" 11 11446 98
"South Carolina" "Barnwell" -7 10321 98
"South Carolina" "Hampton" 15 9305 98
"South Carolina" "Saluda" -35 9274 98
"South Carolina" "Lee" 28 8431 98
"South Carolina" "Calhoun" -5 8291 98
"South Carolina" "Bamberg" 25 6482 98
"South Carolina" "McCormick" -5 5697 98
"South Carolina" "Allendale" 52 3593 98
"South Dakota" "Minnehaha" -9 92326 98
"South Dakota" "Pennington" -25 57518 98
"South Dakota" "Lincoln" -24 32396 98
"South Dakota" "Brown" -23 17547 98
"South Dakota" "Brookings" -13 14567 98
"South Dakota" "Lawrence" -30 13828 98
"South Dakota" "Meade" -48 13670 98
"South Dakota" "Codington" -39 13161 98
"South Dakota" "Yankton" -24 10900 98
"South Dakota" "Union" -36 8855 98
"South Dakota" "Hughes" -29 8723 98
"South Dakota" "Davison" -35 8454 98
"South Dakota" "Beadle" -38 7081 98
"South Dakota" "Lake" -27 5873 98
"South Dakota" "Clay" 11 5698 98
"South Dakota" "Custer" -42 5494 98
"South Dakota" "Butte" -58 4802 98
"South Dakota" "Turner" -47 4548 98
"South Dakota" "Roberts" -13 4307 98
"South Dakota" "Fall River" -45 4042 98
"South Dakota" "Charles Mix" -36 3783 98
"South Dakota" "Hutchinson" -58 3767 98
"South Dakota" "Grant" -42 3745 98
"South Dakota" "Moody" -24 3206 98
"South Dakota" "Oglala Lakota" 79 3200 98
"South Dakota" "Spink" -35 3163 98
"South Dakota" "Hamlin" -56 3083 98
"South Dakota" "Bon Homme" -50 3001 98
"South Dakota" "Day" -28 2964 98
"South Dakota" "McCook" -45 2900 98
"South Dakota" "Kingsbury" -39 2779 98
"South Dakota" "Tripp" -62 2696 98
"South Dakota" "Walworth" -54 2580 98
"South Dakota" "Todd" 56 2539 98
"South Dakota" "Brule" -43 2490 98
"South Dakota" "Hanson" -52 2388 98
"South Dakota" "Deuel" -46 2350 98
"South Dakota" "Gregory" -58 2258 98
"South Dakota" "Marshall" -20 2178 98
"South Dakota" "Edmunds" -56 1985 98
"South Dakota" "Dewey" 17 1966 98
"South Dakota" "Clark" -51 1850 98
"South Dakota" "Hand" -58 1836 98
"South Dakota" "Douglas" -73 1707 98
"South Dakota" "Perkins" -70 1669 98
"South Dakota" "Stanley" -47 1652 98
"South Dakota" "Lyman" -32 1597 98
"South Dakota" "Aurora" -52 1405 98
"South Dakota" "Potter" -66 1380 98
"South Dakota" "McPherson" -64 1324 98
"South Dakota" "Corson" -1.9 1283 98
"South Dakota" "Sanborn" -55 1185 98
"South Dakota" "Bennett" -19 1183 98
"South Dakota" "Faulk" -65 1182 98
"South Dakota" "Miner" -41 1138 98
"South Dakota" "Haakon" -81 1137 98
"South Dakota" "Jackson" -34 1115 98
"South Dakota" "Jerauld" -45 1006 98
"South Dakota" "Sully" -58 930 98
"South Dakota" "Ziebach" 8 906 98
"South Dakota" "Campbell" -72 873 98
"South Dakota" "Harding" -86 813 98
"South Dakota" "Mellette" -20 769 98
"South Dakota" "Hyde" -60 710 98
"South Dakota" "Jones" -68 599 98
"South Dakota" "Buffalo" 31 549 98
"Tennessee" "Hardeman" -16 10063 83
"Tennessee" "Lake" -47 2034 84
"Tennessee" "Haywood" 9 7439 85
"Tennessee" "Lauderdale" -28 8963 89
"Tennessee" "Weakley" -54 13710 90
"Tennessee" "Madison" -13 42847 91
"Tennessee" "Dyer" -57 15079 91
"Tennessee" "Obion" -61 13521 91
"Tennessee" "Carroll" -56 11905 91
"Tennessee" "Tipton" -48 27291 94
"Tennessee" "Fayette" -38 22984 95
"Tennessee" "Hardin" -67 11538 95
"Tennessee" "Sullivan" -52 74206 96
"Tennessee" "Anderson" -32 35570 96
"Tennessee" "Unicoi" -60 8294 96
"Tennessee" "Crockett" -54 6114 96
"Tennessee" "Pickett" -63 2922 96
"Tennessee" "Lincoln" -60 15575 97
"Tennessee" "Henry" -51 15034 97
"Tennessee" "McNairy" -63 11267 97
"Tennessee" "Chester" -60 7584 97
"Tennessee" "Moore" -65 3539 97
"Tennessee" "Carter" -61 24492 98
"Tennessee" "Wayne" -75 6667 98
"Tennessee" "Decatur" -63 5241 98
"Tennessee" "Shelby" 30 381858 98
"Tennessee" "Davidson" 32 309658 98
"Tennessee" "Knox" -15 219869 98
"Tennessee" "Hamilton" -10 171113 98
"Tennessee" "Rutherford" -15 143931 98
"Tennessee" "Williamson" -26 138932 98
"Tennessee" "Sumner" -39 92529 98
"Tennessee" "Montgomery" -13 76678 98
"Tennessee" "Wilson" -38 74092 98
"Tennessee" "Blount" -44 66609 98
"Tennessee" "Washington" -37 59430 98
"Tennessee" "Maury" -37 46561 98
"Tennessee" "Bradley" -55 45865 98
"Tennessee" "Sevier" -57 43574 98
"Tennessee" "Robertson" -47 33712 98
"Tennessee" "Putnam" -43 33481 98
"Tennessee" "Cumberland" -57 32279 98
"Tennessee" "Loudon" -50 29375 98
"Tennessee" "Greene" -61 28087 98
"Tennessee" "Roane" -51 25914 98
"Tennessee" "Hawkins" -66 24824 98
"Tennessee" "Hamblen" -54 24631 98
"Tennessee" "Dickson" -47 24323 98
"Tennessee" "Coffee" -50 24282 98
"Tennessee" "Jefferson" -59 23562 98
"Tennessee" "McMinn" -61 22815 98
"Tennessee" "Gibson" -47 22335 98
"Tennessee" "Monroe" -63 20749 98
"Tennessee" "Cheatham" -44 20260 98
"Tennessee" "Franklin" -48 19132 98
"Tennessee" "Bedford" -52 19088 98
"Tennessee" "Lawrence" -65 18718 98
"Tennessee" "Warren" -49 16692 98
"Tennessee" "Campbell" -66 14933 98
"Tennessee" "Marshall" -50 14862 98
"Tennessee" "Cocke" -65 14859 98
"Tennessee" "Rhea" -64 13608 98
"Tennessee" "Marion" -51 13204 98
"Tennessee" "Giles" -49 13203 98
"Tennessee" "Claiborne" -65 12945 98
"Tennessee" "Henderson" -64 12020 98
"Tennessee" "White" -63 11867 98
"Tennessee" "Grainger" -70 10134 98
"Tennessee" "Overton" -59 10025 98
"Tennessee" "Hickman" -55 9832 98
"Tennessee" "Macon" -72 9486 98
"Tennessee" "Scott" -78 9052 98
"Tennessee" "Smith" -59 9035 98
"Tennessee" "Fentress" -71 8729 98
"Tennessee" "DeKalb" -58 8513 98
"Tennessee" "Polk" -63 8360 98
"Tennessee" "Humphreys" -50 8232 98
"Tennessee" "Morgan" -70 8218 98
"Tennessee" "Union" -68 8096 98
"Tennessee" "Johnson" -67 7793 98
"Tennessee" "Benton" -57 7260 98
"Tennessee" "Sequatchie" -63 7239 98
"Tennessee" "Cannon" -60 6557 98
"Tennessee" "Stewart" -59 6283 98
"Tennessee" "Grundy" -65 5855 98
"Tennessee" "Bledsoe" -65 5758 98
"Tennessee" "Lewis" -61 5604 98
"Tennessee" "Meigs" -63 5529 98
"Tennessee" "Jackson" -56 5308 98
"Tennessee" "Trousdale" -48 3991 98
"Tennessee" "Houston" -50 3681 98
"Tennessee" "Clay" -57 3506 98
"Tennessee" "Perry" -63 3428 98
"Tennessee" "Van Buren" -62 2917 98
"Tennessee" "Hancock" -73 2744 98
"Texas" "Rockwall" -38 53891 93
"Texas" "Mason" -62 2474 97
"Texas" "Harris" 13 1640818 98
"Texas" "Dallas" 32 921638 98
"Texas" "Tarrant" 0.22 834697 98
"Texas" "Bexar" 18 768952 98
"Texas" "Travis" 45 610349 98
"Texas" "Collin" -4 492216 98
"Texas" "Denton" -8 417964 98
"Texas" "Fort Bend" 11 357514 98
"Texas" "Williamson" 1.4 289312 98
"Texas" "Montgomery" -44 271451 98
"Texas" "El Paso" 35 267215 98
"Texas" "Hidalgo" 17 220884 98
"Texas" "Galveston" -23 155060 98
"Texas" "Brazoria" -18 154984 98
"Texas" "Bell" -9 127375 98
"Texas" "Nueces" -3 127314 98
"Texas" "Lubbock" -32 120771 98
"Texas" "Cameron" 13 114174 98
"Texas" "Hays" 11 109357 98
"Texas" "Smith" -39 100075 98
"Texas" "McLennan" -23 97771 98
"Texas" "Jefferson" -1.6 94739 98
"Texas" "Comal" -43 88863 98
"Texas" "Ellis" -34 85493 98
"Texas" "Brazos" -14 85061 98
"Texas" "Guadalupe" -24 77592 98
"Texas" "Parker" -64 76128 98
"Texas" "Johnson" -53 72005 98
"Texas" "Webb" 23 68397 98
"Texas" "Randall" -59 64674 98
"Texas" "Grayson" -50 59439 98
"Texas" "Midland" -57 58856 98
"Texas" "Kaufman" -34 56703 98
"Texas" "Taylor" -45 55112 98
"Texas" "Gregg" -37 47982 98
"Texas" "Wichita" -41 46030 98
"Texas" "Tom Green" -44 45210 98
"Texas" "Ector" -48 44581 98
"Texas" "Hunt" -53 38574 98
"Texas" "Bowie" -43 38261 98
"Texas" "Bastrop" -14 36665 98
"Texas" "Henderson" -60 36310 98
"Texas" "Orange" -63 35994 98
"Texas" "Angelina" -46 34574 98
"Texas" "Victoria" -38 34188 98
"Texas" "Potter" -39 33321 98
"Texas" "Hood" -64 32541 98
"Texas" "Wise" -68 32362 98
"Texas" "Harrison" -46 29710 98
"Texas" "Liberty" -60 29334 98
"Texas" "Kerr" -52 27745 98
"Texas" "Hardin" -74 27635 98
"Texas" "Nacogdoches" -31 26763 98
"Texas" "Kendall" -53 26438 98
"Texas" "Van Zandt" -72 25994 98
"Texas" "San Patricio" -29 25888 98
"Texas" "Wilson" -48 25013 98
"Texas" "Burnet" -53 24717 98
"Texas" "Polk" -55 24181 98
"Texas" "Walker" -32 23612 98
"Texas" "Coryell" -34 23490 98
"Texas" "Wood" -68 22779 98
"Texas" "Waller" -27 22734 98
"Texas" "Medina" -39 22644 98
"Texas" "Chambers" -62 21652 98
"Texas" "Lamar" -57 21418 98
"Texas" "Rusk" -56 21368 98
"Texas" "Cherokee" -56 19508 98
"Texas" "Anderson" -58 19227 98
"Texas" "Navarro" -45 19121 98
"Texas" "Cooke" -65 18988 98
"Texas" "Upshur" -68 18887 98
"Texas" "Atascosa" -34 18118 98
"Texas" "Starr" 5 17525 98
"Texas" "Washington" -50 17418 98
"Texas" "Erath" -64 16853 98
"Texas" "Wharton" -43 16761 98
"Texas" "Brown" -73 15969 98
"Texas" "Hopkins" -61 15939 98
"Texas" "Gillespie" -59 15846 98
"Texas" "Jasper" -61 15608 98
"Texas" "Maverick" 9 15346 98
"Texas" "Val Verde" -10 15272 98
"Texas" "Fannin" -63 15004 98
"Texas" "Caldwell" -9 14973 98
"Texas" "Hill" -61 14931 98
"Texas" "Austin" -58 14554 98
"Texas" "Cass" -59 13927 98
"Texas" "Matagorda" -45 13726 98
"Texas" "Jim Wells" -10 13669 98
"Texas" "Fayette" -58 12941 98
"Texas" "Bandera" -59 12715 98
"Texas" "Llano" -60 12660 98
"Texas" "San Jacinto" -62 12638 98
"Texas" "Palo Pinto" -64 12485 98
"Texas" "Grimes" -53 12413 98
"Texas" "Aransas" -51 12290 98
"Texas" "Panola" -63 11451 98
"Texas" "Kleberg" -1.7 10944 98
"Texas" "Milam" -52 10576 98
"Texas" "Titus" -45 10539 98
"Texas" "Lampasas" -57 10399 98
"Texas" "Uvalde" -20 10342 98
"Texas" "Howard" -58 10240 98
"Texas" "La Vaca" -73 10197 98
"Texas" "Shelby" -59 10084 98
"Texas" "Colorado" -51 9975 98
"Texas" "Montague" -77 9814 98
"Texas" "Tyler" -70 9660 98
"Texas" "Hale" -51 9584 98
"Texas" "Houston" -50 9437 98
"Texas" "Bee" -29 9420 98
"Texas" "Bosque" -65 9126 98
"Texas" "Limestone" -50 9095 98
"Texas" "Hutchinson" -77 8771 98
"Texas" "Freestone" -61 8711 98
"Texas" "Leon" -74 8674 98
"Texas" "Burleson" -58 8609 98
"Texas" "Eastland" -75 8292 98
"Texas" "Young" -74 8239 98
"Texas" "De Witt" -62 8118 98
"Texas" "Robertson" -40 8099 98
"Texas" "Hockley" -62 8095 98
"Texas" "Lee" -56 8086 98
"Texas" "Calhoun" -44 7856 98
"Texas" "Gray" -77 7782 98
"Texas" "Gonzales" -48 7647 98
"Texas" "Blanco" -47 7441 98
"Texas" "Trinity" -61 6938 98
"Texas" "Callahan" -77 6832 98
"Texas" "Jones" -69 6741 98
"Texas" "Jackson" -66 6340 98
"Texas" "Falls" -37 6133 98
"Texas" "Newton" -61 6094 98
"Texas" "Comanche" -71 6086 98
"Texas" "Rains" -71 6053 98
"Texas" "Gaines" -80 5995 98
"Texas" "Scurry" -71 5869 98
"Texas" "Andrews" -70 5863 98
"Texas" "Red River" -56 5806 98
"Texas" "Clay" -78 5741 98
"Texas" "Morris" -39 5587 98
"Texas" "Willacy" 12 5549 98
"Texas" "Moore" -60 5508 98
"Texas" "Sabine" -75 5487 98
"Texas" "Nolan" -55 5356 98
"Texas" "Madison" -58 5297 98
"Texas" "Frio" -8 5279 98
"Texas" "Karnes" -52 5249 98
"Texas" "Camp" -44 5060 98
"Texas" "Live Oak" -67 5054 98
"Texas" "Duval" 3 5053 98
"Texas" "Franklin" -67 5009 98
"Texas" "Somervell" -67 4947 98
"Texas" "Marion" -44 4864 98
"Texas" "Brewster" -4 4822 98
"Texas" "Archer" -80 4796 98
"Texas" "Pecos" -39 4668 98
"Texas" "Deaf Smith" -44 4610 98
"Texas" "Wilbarger" -57 4524 98
"Texas" "Runnels" -74 4409 98
"Texas" "Lamb" -61 4408 98
"Texas" "Zavala" 31 4379 98
"Texas" "Hamilton" -68 4349 98
"Texas" "Coleman" -77 4124 98
"Texas" "Ward" -61 4060 98
"Texas" "San Augustine" -51 4002 98
"Texas" "Goliad" -55 3988 98
"Texas" "Zapata" -5 3874 98
"Texas" "Stephens" -79 3800 98
"Texas" "Dawson" -57 3789 98
"Texas" "Jack" -82 3782 98
"Texas" "Reeves" -23 3687 98
"Texas" "Dimmit" 24 3666 98
"Texas" "Terry" -57 3612 98
"Texas" "McCulloch" -70 3436 98
"Texas" "Refugio" -33 3366 98
"Texas" "Ochiltree" -80 3156 98
"Texas" "Carson" -80 3122 98
"Texas" "Parmer" -62 2650 98
"Texas" "Yoakum" -67 2631 98
"Texas" "San Saba" -78 2602 98
"Texas" "Delta" -68 2592 98
"Texas" "Mitchell" -69 2579 98
"Texas" "Mills" -78 2505 98
"Texas" "Brooks" 19 2484 98
"Texas" "La Salle" -12 2406 98
"Texas" "Swisher" -58 2355 98
"Texas" "Wheeler" -85 2337 98
"Texas" "Lynn" -62 2293 98
"Texas" "Kimble" -74 2292 98
"Texas" "Childress" -72 2279 98
"Texas" "Presidio" 33 2217 98
"Texas" "Haskell" -67 2214 98
"Texas" "Martin" -73 2160 98
"Texas" "Winkler" -66 2126 98
"Texas" "Castro" -55 2083 98
"Texas" "Hartley" -81 2078 98
"Texas" "Hansford" -82 2047 98
"Texas" "Floyd" -56 2039 98
"Texas" "Jim Hogg" 18 2036 98
"Texas" "Real" -67 1982 98
"Texas" "Crosby" -44 1953 98
"Texas" "Bailey" -55 1860 98
"Texas" "Fisher" -60 1826 98
"Texas" "Coke" -79 1779 98
"Texas" "Hemphill" -74 1720 98
"Texas" "Baylor" -77 1702 98
"Texas" "Garza" -72 1653 98
"Texas" "Donley" -75 1648 98
"Texas" "Shackelford" -83 1628 98
"Texas" "Dallam" -74 1609 98
"Texas" "Kinney" -44 1603 98
"Texas" "Hardeman" -69 1580 98
"Texas" "Crockett" -56 1574 98
"Texas" "Sutton" -58 1557 98
"Texas" "Crane" -67 1503 98
"Texas" "Knox" -63 1456 98
"Texas" "Upton" -74 1368 98
"Texas" "Lipscomb" -79 1353 98
"Texas" "Jeff Davis" -22 1305 98
"Texas" "Concho" -68 1268 98
"Texas" "Collingsworth" -73 1218 98
"Texas" "Hall" -71 1168 98
"Texas" "Hudspeth" -35 1165 98
"Texas" "Schleicher" -63 1159 98
"Texas" "Reagan" -69 1124 98
"Texas" "Armstrong" -86 1112 98
"Texas" "Edwards" -68 1066 98
"Texas" "Menard" -61 1028 98
"Texas" "Oldham" -83 1009 98
"Texas" "Cochran" -63 1000 98
"Texas" "Sherman" -80 991 98
"Texas" "Dickens" -73 988 98
"Texas" "Throckmorton" -81 899 98
"Texas" "Irion" -72 889 98
"Texas" "Culberson" 3 864 98
"Texas" "Stonewall" -68 736 98
"Texas" "Briscoe" -77 725 98
"Texas" "Cottle" -65 662 98
"Texas" "Glasscock" -88 653 98
"Texas" "Motley" -86 652 98
"Texas" "Sterling" -83 639 98
"Texas" "Foard" -63 551 98
"Texas" "Roberts" -93 550 98
"Texas" "McMullen" -79 516 98
"Texas" "Kent" -79 462 98
"Texas" "Terrell" -47 458 98
"Texas" "Borden" -92 416 98
"Texas" "Kenedy" -32 194 98
"Texas" "King" -90 159 98
"Texas" "Loving" -85 66 98
"Utah" "Salt Lake" 11 541175 98
"Utah" "Utah" -41 284480 98
"Utah" "Davis" -28 169895 98
"Utah" "Weber" -23 111442 98
"Utah" "Washington" -52 90476 98
"Utah" "Cache" -37 57571 98
"Utah" "Tooele" -38 31518 98
"Utah" "Box Elder" -63 27027 98
"Utah" "Summit" 19 26088 98
"Utah" "Iron" -57 24890 98
"Utah" "Wasatch" -26 17581 98
"Utah" "Uintah" -76 15307 98
"Utah" "Sanpete" -69 12631 98
"Utah" "Sevier" -77 10363 98
"Utah" "Carbon" -46 9369 98
"Utah" "Duchesne" -78 8524 98
"Utah" "San Juan" -6 6878 98
"Utah" "Morgan" -63 6512 98
"Utah" "Millard" -78 6160 98
"Utah" "Juab" -76 5866 98
"Utah" "Grand" 11 5185 98
"Utah" "Emery" -75 4865 98
"Utah" "Kane" -46 4180 98
"Utah" "Beaver" -75 3100 98
"Utah" "Garfield" -60 2732 98
"Utah" "Wayne" -53 1621 98
"Utah" "Rich" -72 1363 98
"Utah" "Piute" -79 871 98
"Utah" "Daggett" -62 619 98
"Vermont" "Goshen" 44 126 98
"Vermont" "Brunswick" -13 64 98
"Vermont" "Lemington" 4 49 98
"Vermont" "Burlington" 76 22218 98
"Vermont" "Essex" 46 13414 98
"Vermont" "South Burlington" 61 12670 98
"Vermont" "Colchester" 38 9594 98
"Vermont" "Rutland" 21 8000 98
"Vermont" "Bennington" 27 7096 98
"Vermont" "Williston" 47 6873 98
"Vermont" "Brattleboro" 66 6663 98
"Vermont" "Hartford" 47 6264 98
"Vermont" "Milton" 12 6168 98
"Vermont" "Shelburne" 63 5419 98
"Vermont" "Montpelier" 79 5185 98
"Vermont" "Barre Town" 9 4766 98
"Vermont" "Springfield" 18 4516 98
"Vermont" "Middlebury" 63 4331 98
"Vermont" "Barre" 28 3807 98
"Vermont" "St. Albans Town" 15 3794 98
"Vermont" "Winooski" 65 3701 98
"Vermont" "Jericho" 48 3662 98
"Vermont" "Waterbury" 62 3498 98
"Vermont" "Stowe" 62 3406 98
"Vermont" "St. Johnsbury" 24 3377 98
"Vermont" "Swanton" 0.62 3228 98
"Vermont" "Morristown" 45 3197 98
"Vermont" "Hinesburg" 49 3084 98
"Vermont" "St. Albans" 34 3057 98
"Vermont" "Fairfax" 14 2996 98
"Vermont" "Richmond" 58 2941 98
"Vermont" "Georgia" 8 2917 98
"Vermont" "Charlotte" 61 2886 98
"Vermont" "Manchester" 45 2785 98
